Date,Time,fester Säuregehalt,flüchtiger Säuregehalt,Zitronensäure,Restzucker,Chloride,NOx(GT),PT08.S3(NOx),freies Schwefeldioxid,Gesamtschwefeldioxid,Dichte,Temperatur,Sulfate,Alkohol,CO_per_NO2,Temp_Stufe,cluster
21/01/2005,16.00.00,3.3,1551.0,-200.0,20.2,1303.0,435.0,469.0,99.0,1520.0,2171.0,13.5,51.5,0.793,0.03333333333333333,mäßig,1
21/01/2005,17.00.00,1.4,1411.0,-200.0,16.4,1191.0,570.0,519.0,135.0,1426.0,1920.0,13.4,51.2,0.7808,0.01037037037037037,mäßig,1
21/01/2005,18.00.00,2.3,1434.0,-200.0,18.0,1239.0,530.0,506.0,223.0,1458.0,1835.0,12.1,55.3,0.7777,0.01031390134529148,mäßig,1
21/01/2005,19.00.00,1.6,1489.0,-200.0,20.3,1305.0,617.0,476.0,194.0,1547.0,1919.0,12.0,56.5,0.7924,0.008247422680412371,mäßig,1
21/01/2005,20.00.00,4.9,1835.0,-200.0,38.1,1731.0,983.0,355.0,244.0,2083.0,2254.0,10.4,64.4,0.8123,0.020081967213114754,mäßig,1
21/01/2005,21.00.00,6.4,1804.0,-200.0,35.7,1679.0,1200.0,370.0,243.0,2005.0,2210.0,9.4,69.1,0.815,0.026337448559670785,mäßig,1
21/01/2005,22.00.00,3.5,1579.0,-200.0,21.8,1345.0,1028.0,459.0,230.0,1608.0,1961.0,8.9,71.0,0.8115,0.015217391304347827,mäßig,1
21/01/2005,23.00.00,1.7,1508.0,-200.0,18.2,1246.0,797.0,496.0,207.0,1498.0,1791.0,8.1,73.8,0.7968,0.00821256038647343,mäßig,1
22/01/2005,00.00.00,2.6,1535.0,-200.0,20.1,1300.0,977.0,483.0,223.0,1524.0,1725.0,7.3,76.8,0.7904,0.011659192825112108,mäßig,1
22/01/2005,01.00.00,1.6,1395.0,-200.0,14.4,1131.0,811.0,552.0,216.0,1362.0,1553.0,7.3,76.7,0.7862,0.007407407407407408,mäßig,1
22/01/2005,02.00.00,1.5,1392.0,-200.0,15.1,1153.0,757.0,542.0,198.0,1395.0,1506.0,7.1,77.3,0.7826,0.007575757575757576,mäßig,1
22/01/2005,03.00.00,0.9,1326.0,-200.0,13.1,1087.0,-200.0,571.0,-200.0,1333.0,1398.0,6.7,78.7,0.7779,-0.0045000000000000005,mäßig,1
22/01/2005,04.00.00,0.5,1297.0,-200.0,11.5,1032.0,388.0,605.0,126.0,1297.0,1300.0,7.0,77.8,0.7848,0.003968253968253968,mäßig,1
22/01/2005,05.00.00,0.9,1331.0,-200.0,13.7,1106.0,497.0,568.0,144.0,1322.0,1383.0,5.7,80.5,0.7416,0.00625,mäßig,1
22/01/2005,06.00.00,0.4,1288.0,-200.0,11.6,1036.0,582.0,590.0,183.0,1242.0,1413.0,5.2,81.4,0.7276,0.002185792349726776,mäßig,1
22/01/2005,07.00.00,0.5,1322.0,-200.0,13.2,1091.0,574.0,565.0,193.0,1307.0,1471.0,5.6,80.4,0.7349,0.0025906735751295338,mäßig,1
22/01/2005,08.00.00,0.8,1390.0,-200.0,15.6,1167.0,588.0,522.0,196.0,1392.0,1619.0,6.3,78.8,0.7544,0.004081632653061225,mäßig,1
22/01/2005,09.00.00,1.4,1443.0,-200.0,16.9,1207.0,645.0,502.0,208.0,1431.0,1673.0,6.9,76.9,0.7682,0.00673076923076923,mäßig,1
22/01/2005,10.00.00,1.6,1496.0,-200.0,18.5,1254.0,643.0,484.0,217.0,1472.0,1881.0,9.2,67.7,0.79,0.007373271889400922,mäßig,1
22/01/2005,11.00.00,1.5,1439.0,-200.0,16.6,1198.0,628.0,502.0,246.0,1426.0,1877.0,11.6,59.8,0.8152,0.006097560975609756,mäßig,1
22/01/2005,12.00.00,1.0,1432.0,-200.0,15.0,1150.0,547.0,527.0,204.0,1393.0,1818.0,14.0,52.0,0.8288,0.004901960784313725,mäßig,1
22/01/2005,13.00.00,1.0,1398.0,-200.0,15.0,1149.0,461.0,535.0,192.0,1417.0,1699.0,15.0,50.2,0.8495,0.005208333333333333,mäßig,1
22/01/2005,14.00.00,1.3,1380.0,-200.0,16.9,1206.0,455.0,515.0,186.0,1500.0,1677.0,14.9,49.9,0.8394,0.006989247311827957,mäßig,1
22/01/2005,15.00.00,0.1,1022.0,-200.0,7.0,857.0,244.0,770.0,133.0,1068.0,1088.0,15.8,33.8,0.6034,0.0007518796992481203,mäßig,0
22/01/2005,16.00.00,-200.0,973.0,-200.0,5.9,806.0,202.0,851.0,126.0,994.0,926.0,15.4,29.3,0.5068,-1.5873015873015872,mäßig,0
22/01/2005,17.00.00,-200.0,951.0,-200.0,7.1,862.0,256.0,823.0,138.0,972.0,961.0,14.4,25.7,0.4193,-1.4492753623188406,mäßig,0
22/01/2005,18.00.00,0.1,987.0,-200.0,8.6,925.0,310.0,776.0,148.0,1016.0,1066.0,13.4,27.2,0.4157,0.0006756756756756757,mäßig,0
22/01/2005,19.00.00,0.4,1100.0,-200.0,12.2,1057.0,391.0,687.0,167.0,1126.0,1241.0,12.2,28.7,0.4077,0.0023952095808383233,mäßig,1
22/01/2005,20.00.00,0.7,1064.0,-200.0,12.6,1072.0,444.0,704.0,175.0,1103.0,1220.0,11.3,25.7,0.3422,0.004,mäßig,1
22/01/2005,21.00.00,2.7,1316.0,-200.0,21.1,1327.0,794.0,549.0,224.0,1328.0,1613.0,9.7,31.9,0.3848,0.012053571428571429,mäßig,1
22/01/2005,22.00.00,2.1,1262.0,-200.0,16.9,1208.0,716.0,587.0,215.0,1219.0,1577.0,8.4,36.5,0.4035,0.009767441860465118,mäßig,1
22/01/2005,23.00.00,1.3,1259.0,-200.0,15.1,1152.0,565.0,610.0,196.0,1165.0,1569.0,8.2,36.8,0.4016,0.00663265306122449,mäßig,1
23/01/2005,00.00.00,0.8,1166.0,-200.0,10.1,981.0,451.0,697.0,195.0,993.0,1445.0,8.0,36.0,0.3872,0.0041025641025641026,mäßig,1
23/01/2005,01.00.00,-200.0,1066.0,-200.0,7.5,880.0,313.0,784.0,181.0,946.0,1240.0,7.0,39.9,0.4006,-1.1049723756906078,mäßig,0
23/01/2005,02.00.00,-200.0,1051.0,-200.0,7.6,883.0,241.0,783.0,150.0,978.0,1169.0,5.7,44.3,0.4093,-1.3333333333333333,mäßig,0
23/01/2005,03.00.00,-200.0,992.0,-200.0,5.9,808.0,-200.0,849.0,-200.0,926.0,1052.0,4.7,46.6,0.4025,1.0,kalt,0
23/01/2005,04.00.00,-200.0,969.0,-200.0,5.5,788.0,224.0,854.0,139.0,938.0,1006.0,4.2,50.8,0.4234,-1.4388489208633093,kalt,0
23/01/2005,05.00.00,-200.0,862.0,-200.0,2.3,609.0,82.0,1101.0,74.0,810.0,757.0,4.6,45.1,0.3861,-2.7027027027027026,kalt,0
23/01/2005,06.00.00,-200.0,859.0,-200.0,2.0,581.0,89.0,1112.0,73.0,829.0,753.0,2.7,53.3,0.4006,-2.73972602739726,kalt,0
23/01/2005,07.00.00,-200.0,849.0,-200.0,1.6,552.0,93.0,1165.0,77.0,812.0,737.0,3.1,51.0,0.3947,-2.5974025974025974,kalt,0
23/01/2005,08.00.00,-200.0,879.0,-200.0,2.1,594.0,134.0,1119.0,98.0,839.0,792.0,2.5,54.1,0.4017,-2.0408163265306123,kalt,0
23/01/2005,09.00.00,-200.0,956.0,-200.0,4.4,735.0,189.0,915.0,121.0,942.0,945.0,3.1,53.5,0.4123,-1.6528925619834711,kalt,0
23/01/2005,10.00.00,-200.0,1039.0,-200.0,6.4,828.0,292.0,791.0,162.0,987.0,1115.0,5.0,47.5,0.418,-1.2345679012345678,mäßig,0
23/01/2005,11.00.00,-200.0,1066.0,-200.0,7.3,871.0,326.0,775.0,178.0,996.0,1131.0,5.8,43.4,0.4032,-1.1235955056179776,mäßig,0
23/01/2005,12.00.00,-200.0,1124.0,-200.0,8.7,927.0,397.0,722.0,206.0,1047.0,1242.0,7.1,42.8,0.4327,-0.970873786407767,mäßig,0
23/01/2005,13.00.00,-200.0,1160.0,-200.0,9.2,948.0,371.0,712.0,191.0,1072.0,1289.0,7.9,41.6,0.4459,-1.0471204188481675,mäßig,0
23/01/2005,14.00.00,-200.0,1110.0,-200.0,7.9,896.0,305.0,737.0,175.0,1040.0,1276.0,8.1,41.2,0.448,-1.1428571428571428,mäßig,0
23/01/2005,15.00.00,-200.0,1138.0,-200.0,9.0,940.0,328.0,706.0,169.0,1088.0,1359.0,8.3,41.3,0.4533,-1.183431952662722,mäßig,1
23/01/2005,16.00.00,-200.0,1095.0,-200.0,7.0,857.0,281.0,756.0,180.0,1075.0,1020.0,8.9,49.1,0.5629,-1.1111111111111112,mäßig,0
23/01/2005,17.00.00,-200.0,1045.0,-200.0,3.7,694.0,168.0,911.0,124.0,1025.0,805.0,7.1,66.0,0.6678,-1.6129032258064515,mäßig,0
23/01/2005,18.00.00,-200.0,1078.0,-200.0,4.3,727.0,183.0,849.0,130.0,1057.0,857.0,5.7,75.1,0.6942,-1.5384615384615385,mäßig,0
23/01/2005,19.00.00,-200.0,1169.0,-200.0,6.8,846.0,217.0,767.0,141.0,1157.0,942.0,5.4,77.6,0.7031,-1.4184397163120568,mäßig,0
23/01/2005,20.00.00,-200.0,1174.0,-200.0,8.7,926.0,245.0,674.0,157.0,1220.0,1020.0,5.4,78.2,0.7074,-1.2738853503184713,mäßig,0
23/01/2005,21.00.00,-200.0,1075.0,-200.0,4.7,749.0,154.0,827.0,123.0,1050.0,899.0,7.3,68.1,0.6979,-1.6260162601626016,mäßig,0
23/01/2005,22.00.00,-200.0,1044.0,-200.0,3.5,685.0,141.0,903.0,104.0,1042.0,860.0,5.8,74.4,0.6924,-1.9230769230769231,mäßig,0
23/01/2005,23.00.00,-200.0,1110.0,-200.0,5.4,782.0,210.0,798.0,134.0,1101.0,954.0,6.2,72.3,0.6887,-1.492537313432836,mäßig,0
24/01/2005,00.00.00,-200.0,1086.0,-200.0,4.4,733.0,140.0,848.0,105.0,1064.0,883.0,5.9,72.7,0.6791,-1.9047619047619047,mäßig,0
24/01/2005,01.00.00,-200.0,1092.0,-200.0,6.0,811.0,191.0,773.0,121.0,1129.0,966.0,5.0,76.5,0.6728,-1.6528925619834711,mäßig,0
24/01/2005,02.00.00,0.1,1127.0,-200.0,7.6,884.0,248.0,704.0,136.0,1173.0,983.0,4.0,80.4,0.663,0.0007352941176470588,kalt,0
24/01/2005,03.00.00,-200.0,881.0,-200.0,1.9,578.0,-200.0,1017.0,-200.0,876.0,607.0,5.8,59.0,0.5493,1.0,mäßig,0
24/01/2005,04.00.00,-200.0,831.0,-200.0,1.0,498.0,50.0,1237.0,48.0,855.0,443.0,5.8,59.5,0.5519,-4.166666666666667,mäßig,0
24/01/2005,05.00.00,0.3,791.0,-200.0,0.6,459.0,43.0,1421.0,40.0,809.0,390.0,6.6,51.3,0.5026,0.0075,mäßig,0
24/01/2005,06.00.00,0.5,836.0,-200.0,1.2,520.0,86.0,1296.0,67.0,832.0,479.0,7.0,47.2,0.4745,0.007462686567164179,mäßig,0
24/01/2005,07.00.00,0.6,907.0,-200.0,2.9,644.0,152.0,1028.0,104.0,902.0,732.0,6.6,47.9,0.4686,0.005769230769230769,mäßig,0
24/01/2005,08.00.00,1.8,1174.0,-200.0,11.1,1018.0,341.0,688.0,169.0,1210.0,1149.0,7.2,49.8,0.5061,0.010650887573964497,mäßig,1
24/01/2005,09.00.00,2.0,1094.0,-200.0,9.7,967.0,355.0,682.0,203.0,1147.0,1136.0,6.9,52.8,0.5293,0.009852216748768473,mäßig,0
24/01/2005,10.00.00,1.4,992.0,-200.0,5.7,800.0,327.0,797.0,183.0,1007.0,934.0,8.7,46.7,0.5249,0.007650273224043715,mäßig,0
24/01/2005,11.00.00,0.6,955.0,-200.0,5.4,783.0,240.0,844.0,151.0,976.0,845.0,10.0,40.6,0.4971,0.003973509933774834,mäßig,0
24/01/2005,12.00.00,0.5,959.0,-200.0,5.1,771.0,217.0,852.0,138.0,975.0,808.0,11.8,35.4,0.4877,0.0036231884057971015,mäßig,0
24/01/2005,13.00.00,0.7,981.0,-200.0,5.8,804.0,191.0,829.0,127.0,997.0,783.0,10.7,37.2,0.4788,0.005511811023622047,mäßig,0
24/01/2005,14.00.00,0.7,947.0,-200.0,5.6,791.0,-200.0,825.0,-200.0,963.0,785.0,10.9,34.9,0.456,-0.0034999999999999996,mäßig,0
24/01/2005,15.00.00,1.1,1023.0,-200.0,8.0,898.0,256.0,759.0,148.0,1034.0,899.0,10.7,33.1,0.4256,0.007432432432432433,mäßig,0
24/01/2005,16.00.00,1.3,1009.0,-200.0,7.1,860.0,287.0,787.0,172.0,993.0,922.0,10.6,34.2,0.4375,0.007558139534883721,mäßig,0
24/01/2005,17.00.00,1.0,1007.0,-200.0,7.6,884.0,278.0,780.0,163.0,1014.0,951.0,8.9,38.1,0.4341,0.006134969325153374,mäßig,0
24/01/2005,18.00.00,1.5,1054.0,-200.0,10.4,992.0,302.0,715.0,180.0,1092.0,1051.0,7.8,39.7,0.4206,0.008333333333333333,mäßig,0
24/01/2005,19.00.00,1.5,1018.0,-200.0,8.9,934.0,259.0,740.0,169.0,1014.0,967.0,7.3,42.2,0.4341,0.008875739644970414,mäßig,0
24/01/2005,20.00.00,1.2,976.0,-200.0,7.3,870.0,221.0,795.0,152.0,971.0,861.0,6.9,42.5,0.4257,0.007894736842105263,mäßig,0
24/01/2005,21.00.00,0.3,872.0,-200.0,3.6,689.0,142.0,970.0,107.0,866.0,631.0,6.6,43.2,0.4247,0.002803738317757009,mäßig,0
24/01/2005,22.00.00,-200.0,805.0,-200.0,1.7,559.0,93.0,1183.0,75.0,781.0,466.0,6.4,41.7,0.4034,-2.6666666666666665,mäßig,0
24/01/2005,23.00.00,-200.0,800.0,-200.0,1.5,541.0,71.0,1250.0,58.0,779.0,407.0,6.1,42.6,0.4041,-3.4482758620689653,mäßig,0
25/01/2005,00.00.00,-200.0,785.0,-200.0,1.0,504.0,66.0,1306.0,57.0,760.0,387.0,5.9,41.8,0.3928,-3.508771929824561,mäßig,0
25/01/2005,01.00.00,-200.0,757.0,-200.0,0.6,459.0,49.0,1447.0,44.0,735.0,337.0,5.7,41.5,0.3836,-4.545454545454546,mäßig,0
25/01/2005,02.00.00,-200.0,751.0,-200.0,0.4,424.0,29.0,1583.0,29.0,726.0,303.0,5.5,42.4,0.3867,-6.896551724137931,mäßig,0
25/01/2005,03.00.00,-200.0,766.0,-200.0,0.3,412.0,-200.0,1651.0,-200.0,763.0,295.0,4.5,52.0,0.4436,1.0,kalt,0
25/01/2005,04.00.00,-200.0,759.0,-200.0,0.2,399.0,19.0,1696.0,19.0,749.0,288.0,4.3,51.6,0.4323,-10.526315789473685,kalt,0
25/01/2005,05.00.00,-200.0,758.0,-200.0,0.2,388.0,20.0,1785.0,20.0,765.0,274.0,3.7,56.3,0.453,-10.0,kalt,0
25/01/2005,06.00.00,-200.0,761.0,-200.0,0.1,383.0,39.0,1745.0,35.0,787.0,289.0,3.3,58.1,0.4559,-5.714285714285714,kalt,0
25/01/2005,07.00.00,-200.0,762.0,-200.0,0.4,434.0,77.0,1556.0,60.0,763.0,318.0,3.9,47.3,0.3862,-3.3333333333333335,kalt,0
25/01/2005,08.00.00,0.2,869.0,-200.0,2.9,646.0,180.0,1068.0,115.0,876.0,476.0,4.3,45.9,0.3843,0.0017391304347826088,kalt,0
25/01/2005,09.00.00,0.7,938.0,-200.0,5.4,785.0,243.0,853.0,157.0,969.0,704.0,4.2,50.1,0.4168,0.0044585987261146496,kalt,0
25/01/2005,10.00.00,0.5,951.0,-200.0,5.1,769.0,236.0,856.0,147.0,1000.0,735.0,3.4,62.7,0.4943,0.003401360544217687,kalt,0
25/01/2005,11.00.00,0.4,892.0,-200.0,3.8,702.0,297.0,935.0,188.0,924.0,735.0,5.0,51.4,0.4534,0.002127659574468085,mäßig,0
25/01/2005,12.00.00,0.3,876.0,-200.0,3.9,703.0,235.0,968.0,126.0,892.0,653.0,5.7,44.1,0.4063,0.0023809523809523807,mäßig,0
25/01/2005,13.00.00,0.3,872.0,-200.0,3.6,686.0,186.0,972.0,114.0,880.0,603.0,5.2,44.5,0.3968,0.002631578947368421,mäßig,0
25/01/2005,14.00.00,0.4,893.0,-200.0,4.2,722.0,196.0,932.0,123.0,917.0,645.0,4.7,48.6,0.4194,0.0032520325203252032,kalt,0
25/01/2005,15.00.00,0.2,879.0,-200.0,3.6,687.0,167.0,980.0,107.0,914.0,564.0,4.5,51.0,0.4327,0.001869158878504673,kalt,0
25/01/2005,16.00.00,0.4,896.0,-200.0,3.6,689.0,211.0,966.0,121.0,909.0,614.0,5.1,50.1,0.4432,0.0033057851239669425,mäßig,0
25/01/2005,17.00.00,0.4,909.0,-200.0,3.9,706.0,194.0,928.0,118.0,923.0,658.0,5.0,50.4,0.443,0.0033898305084745766,mäßig,0
25/01/2005,18.00.00,0.7,958.0,-200.0,4.9,758.0,206.0,858.0,134.0,985.0,719.0,4.3,56.4,0.4721,0.005223880597014925,kalt,0
25/01/2005,19.00.00,1.0,984.0,-200.0,5.8,803.0,211.0,813.0,142.0,1012.0,772.0,4.3,56.7,0.476,0.007042253521126761,kalt,0
25/01/2005,20.00.00,1.1,991.0,-200.0,6.1,814.0,197.0,790.0,133.0,1040.0,812.0,4.3,57.0,0.4771,0.008270676691729324,kalt,0
25/01/2005,21.00.00,0.3,881.0,-200.0,2.8,638.0,139.0,990.0,106.0,910.0,583.0,3.5,60.3,0.4782,0.002830188679245283,kalt,0
25/01/2005,22.00.00,0.1,853.0,-200.0,2.4,616.0,113.0,1071.0,87.0,870.0,491.0,4.1,52.5,0.4351,0.0011494252873563218,kalt,0
25/01/2005,23.00.00,-200.0,804.0,-200.0,1.5,546.0,81.0,1194.0,67.0,796.0,400.0,3.9,50.6,0.4127,-2.985074626865672,kalt,0
26/01/2005,00.00.00,-200.0,788.0,-200.0,1.1,514.0,63.0,1285.0,55.0,771.0,354.0,3.9,47.7,0.3901,-3.6363636363636362,kalt,0
26/01/2005,01.00.00,-200.0,788.0,-200.0,0.9,487.0,55.0,1346.0,49.0,769.0,329.0,4.0,47.8,0.3939,-4.081632653061225,kalt,0
26/01/2005,02.00.00,-200.0,763.0,-200.0,0.4,428.0,31.0,1532.0,30.0,757.0,296.0,3.9,50.9,0.4144,-6.666666666666667,kalt,0
26/01/2005,03.00.00,-200.0,771.0,-200.0,0.3,410.0,-200.0,1622.0,-200.0,765.0,283.0,3.0,57.7,0.4423,1.0,kalt,0
26/01/2005,04.00.00,-200.0,747.0,-200.0,0.2,390.0,20.0,1775.0,20.0,738.0,266.0,3.3,52.8,0.4137,-10.0,kalt,0
26/01/2005,05.00.00,-200.0,744.0,-200.0,0.1,383.0,17.0,1881.0,17.0,720.0,253.0,2.7,53.9,0.4062,-11.764705882352942,kalt,0
26/01/2005,06.00.00,-200.0,774.0,-200.0,0.5,441.0,42.0,1646.0,35.0,760.0,282.0,2.8,54.4,0.411,-5.714285714285714,kalt,0
26/01/2005,07.00.00,-200.0,800.0,-200.0,0.9,492.0,90.0,1310.0,71.0,783.0,353.0,3.6,49.0,0.3915,-2.816901408450704,kalt,0
26/01/2005,08.00.00,0.3,896.0,-200.0,3.3,668.0,227.0,1043.0,136.0,887.0,519.0,3.3,50.2,0.3934,0.0022058823529411764,kalt,0
26/01/2005,09.00.00,0.6,913.0,-200.0,4.4,733.0,250.0,902.0,163.0,901.0,681.0,3.5,47.5,0.3778,0.0036809815950920245,kalt,0
26/01/2005,10.00.00,0.3,871.0,-200.0,2.8,638.0,219.0,1022.0,143.0,860.0,583.0,4.3,49.4,0.4136,0.002097902097902098,kalt,0
26/01/2005,11.00.00,0.1,872.0,-200.0,3.2,662.0,211.0,1007.0,134.0,874.0,628.0,4.5,48.4,0.4131,0.0007462686567164179,kalt,0
26/01/2005,12.00.00,0.1,858.0,-200.0,2.7,634.0,189.0,1053.0,130.0,868.0,566.0,4.3,50.0,0.4199,0.0007692307692307692,kalt,0
26/01/2005,13.00.00,0.2,876.0,-200.0,3.5,683.0,180.0,993.0,122.0,894.0,572.0,4.3,49.7,0.4166,0.001639344262295082,kalt,0
26/01/2005,14.00.00,0.5,900.0,-200.0,4.8,751.0,197.0,891.0,129.0,913.0,637.0,4.9,45.3,0.3955,0.003875968992248062,kalt,0
26/01/2005,15.00.00,0.3,864.0,-200.0,3.4,678.0,198.0,987.0,132.0,866.0,579.0,5.6,42.4,0.3884,0.0022727272727272726,mäßig,0
26/01/2005,16.00.00,0.3,902.0,-200.0,4.2,721.0,203.0,924.0,133.0,900.0,666.0,5.7,43.1,0.3984,0.0022556390977443606,mäßig,0
26/01/2005,17.00.00,0.3,916.0,-200.0,4.2,720.0,188.0,912.0,126.0,922.0,707.0,4.8,49.7,0.4305,0.0023809523809523807,kalt,0
26/01/2005,18.00.00,1.0,1004.0,-200.0,8.5,918.0,294.0,752.0,177.0,1033.0,990.0,5.1,43.0,0.3821,0.005649717514124294,mäßig,0
26/01/2005,19.00.00,1.4,1024.0,-200.0,9.2,945.0,302.0,729.0,185.0,1073.0,1026.0,5.3,44.4,0.397,0.0075675675675675675,mäßig,0
26/01/2005,20.00.00,1.4,1011.0,-200.0,7.6,884.0,261.0,763.0,169.0,1048.0,910.0,4.9,47.9,0.418,0.008284023668639054,kalt,0
26/01/2005,21.00.00,1.1,1006.0,-200.0,6.2,822.0,232.0,794.0,151.0,1025.0,897.0,4.7,50.8,0.4398,0.00728476821192053,kalt,0
26/01/2005,22.00.00,0.4,913.0,-200.0,2.9,645.0,154.0,966.0,114.0,922.0,651.0,4.6,54.8,0.4704,0.0035087719298245615,kalt,0
26/01/2005,23.00.00,0.2,905.0,-200.0,2.5,620.0,120.0,986.0,90.0,904.0,598.0,4.0,56.8,0.4688,0.0022222222222222222,kalt,0
27/01/2005,00.00.00,0.2,872.0,-200.0,2.6,628.0,117.0,1009.0,87.0,857.0,560.0,4.2,46.8,0.39,0.0022988505747126436,kalt,0
27/01/2005,01.00.00,0.2,843.0,-200.0,2.2,597.0,108.0,1059.0,83.0,808.0,527.0,4.5,42.0,0.3571,0.0024096385542168677,kalt,0
27/01/2005,02.00.00,0.2,863.0,-200.0,2.5,622.0,97.0,1025.0,74.0,826.0,574.0,4.1,42.1,0.3487,0.002702702702702703,kalt,0
27/01/2005,03.00.00,-200.0,791.0,-200.0,0.8,480.0,-200.0,1259.0,-200.0,738.0,422.0,4.5,39.7,0.3379,1.0,kalt,0
27/01/2005,04.00.00,-200.0,769.0,-200.0,0.3,412.0,28.0,1481.0,28.0,727.0,326.0,4.4,42.2,0.3571,-7.142857142857143,kalt,0
27/01/2005,05.00.00,0.4,778.0,-200.0,0.3,417.0,27.0,1531.0,26.0,745.0,312.0,4.1,45.9,0.3804,0.015384615384615385,kalt,0
27/01/2005,06.00.00,0.5,801.0,-200.0,0.7,470.0,81.0,1313.0,61.0,762.0,382.0,4.3,42.5,0.3556,0.00819672131147541,kalt,0
27/01/2005,07.00.00,0.7,827.0,-200.0,1.4,533.0,129.0,1198.0,91.0,775.0,488.0,4.6,38.1,0.3267,0.007692307692307692,kalt,0
27/01/2005,08.00.00,1.9,1038.0,-200.0,6.6,837.0,336.0,822.0,184.0,972.0,915.0,4.6,39.4,0.3367,0.010326086956521738,kalt,0
27/01/2005,09.00.00,2.4,1040.0,-200.0,8.4,917.0,335.0,739.0,204.0,1038.0,1021.0,4.8,41.9,0.3634,0.011764705882352941,kalt,0
27/01/2005,10.00.00,2.0,980.0,-200.0,5.5,790.0,318.0,839.0,185.0,934.0,897.0,5.9,40.2,0.376,0.010810810810810811,mäßig,0
27/01/2005,11.00.00,1.3,912.0,-200.0,3.5,683.0,201.0,961.0,125.0,872.0,699.0,7.0,38.4,0.3861,0.0104,mäßig,0
27/01/2005,12.00.00,1.0,887.0,-200.0,3.0,649.0,166.0,1009.0,104.0,854.0,588.0,6.6,40.2,0.3944,0.009615384615384616,mäßig,0
27/01/2005,13.00.00,1.2,922.0,-200.0,4.1,716.0,192.0,930.0,115.0,893.0,643.0,6.6,41.2,0.4046,0.010434782608695651,mäßig,0
27/01/2005,14.00.00,1.5,928.0,-200.0,4.7,748.0,198.0,900.0,126.0,900.0,685.0,7.3,36.8,0.3779,0.011904761904761904,mäßig,0
27/01/2005,15.00.00,1.3,921.0,-200.0,4.5,736.0,198.0,921.0,125.0,881.0,673.0,7.3,35.0,0.3584,0.0104,mäßig,0
27/01/2005,16.00.00,1.5,905.0,-200.0,4.7,747.0,223.0,924.0,139.0,850.0,691.0,7.0,33.5,0.3367,0.01079136690647482,mäßig,0
27/01/2005,17.00.00,1.5,906.0,-200.0,5.1,769.0,224.0,913.0,142.0,865.0,726.0,6.5,32.4,0.3155,0.01056338028169014,mäßig,0
27/01/2005,18.00.00,2.1,981.0,-200.0,7.7,886.0,266.0,819.0,170.0,928.0,912.0,5.7,33.9,0.3131,0.012352941176470589,mäßig,0
27/01/2005,19.00.00,2.6,1053.0,-200.0,10.3,987.0,326.0,750.0,195.0,1025.0,1048.0,5.0,36.1,0.3178,0.013333333333333334,mäßig,0
27/01/2005,20.00.00,3.0,1086.0,-200.0,11.5,1032.0,343.0,717.0,202.0,1049.0,1136.0,4.7,38.3,0.3306,0.01485148514851485,kalt,0
27/01/2005,21.00.00,2.0,967.0,-200.0,6.0,811.0,243.0,863.0,168.0,911.0,909.0,4.5,39.9,0.339,0.011904761904761904,kalt,0
27/01/2005,22.00.00,1.4,902.0,-200.0,3.6,689.0,177.0,995.0,128.0,838.0,719.0,4.3,41.1,0.3451,0.0109375,kalt,0
27/01/2005,23.00.00,1.3,916.0,-200.0,4.3,725.0,155.0,953.0,115.0,855.0,746.0,4.0,43.1,0.3551,0.011304347826086957,kalt,0
28/01/2005,00.00.00,1.2,895.0,-200.0,3.4,677.0,143.0,999.0,111.0,827.0,700.0,3.7,46.0,0.3701,0.01081081081081081,kalt,0
28/01/2005,01.00.00,1.1,866.0,-200.0,2.4,613.0,124.0,1075.0,97.0,810.0,579.0,3.3,47.4,0.3716,0.011340206185567012,kalt,0
28/01/2005,02.00.00,0.9,861.0,-200.0,2.0,585.0,94.0,1120.0,77.0,807.0,553.0,3.0,49.1,0.3774,0.011688311688311689,kalt,0
28/01/2005,03.00.00,0.8,845.0,-200.0,1.4,534.0,-200.0,1146.0,-200.0,781.0,519.0,3.5,48.0,0.3822,-0.004,kalt,0
28/01/2005,04.00.00,0.6,849.0,-200.0,1.2,522.0,56.0,1158.0,51.0,779.0,467.0,3.6,48.0,0.3835,0.011764705882352941,kalt,0
28/01/2005,05.00.00,0.5,818.0,-200.0,0.9,486.0,58.0,1282.0,49.0,781.0,422.0,4.0,47.8,0.3919,0.01020408163265306,kalt,0
28/01/2005,06.00.00,0.6,864.0,-200.0,1.6,554.0,105.0,1159.0,79.0,819.0,545.0,4.1,48.1,0.3975,0.007594936708860759,kalt,0
28/01/2005,07.00.00,0.7,856.0,-200.0,1.7,559.0,122.0,1138.0,92.0,810.0,556.0,4.1,47.4,0.3926,0.0076086956521739125,kalt,0
28/01/2005,08.00.00,1.6,1024.0,-200.0,6.2,823.0,274.0,827.0,167.0,992.0,879.0,4.2,48.7,0.4073,0.009580838323353293,kalt,0
28/01/2005,09.00.00,2.2,1050.0,-200.0,8.2,909.0,342.0,742.0,206.0,1055.0,993.0,4.1,49.8,0.4117,0.010679611650485438,kalt,0
28/01/2005,10.00.00,1.8,984.0,-200.0,6.4,832.0,296.0,822.0,184.0,966.0,892.0,4.3,48.4,0.4043,0.009782608695652175,kalt,0
28/01/2005,11.00.00,1.5,990.0,-200.0,5.9,808.0,279.0,838.0,176.0,975.0,901.0,4.6,49.7,0.4271,0.008522727272727272,kalt,0
